      0.0000000       1.3952787 
      0.0040000       1.8952850 
      0.0080000       2.1117672 
      0.0160000       1.6748488 
      0.0240000       2.3547828 
      0.0400000       1.8586258 
      0.0550000       1.3573547 
      0.0865000       1.5434943 
      0.1180000       1.7639091 
      0.1810000       1.2138852 
      0.2440000       0.9958094 
      0.3700000       0.9587565 
      0.4960000       0.6512981 
      0.7480000       0.9457600 
      1.0000000       0.5976349 
